id_Siniestro;Importe pagado ;Estado;Fecha Siniestro;Mes;Año;Unidad de Negocio;Id_PAS;Localidad de Ocurrencia;CP;Provincia;Marca;Modelo;Versión;Año;Suma Asegurada
199;146388;CERRADO;9/7/2022;Julio;2022;Buenos Aires;117;CAMPANA;2804;Buenos Aires;GILERA;CUB;110 SMASH AUTOMATICA;2020;130000
189;146436;CERRADO;7/7/2022;Julio;2022;La Plata;152;LA PLATA AVDA. 2201-3000;1437;C.A. de Buenos Aires;KELLER;STREET;KN110-8;2019;118364
429;146782;CERRADO;12/8/2022;Agosto;2022;USE;11;LOMAS DEL MIRADOR;1752;Buenos Aires;ZANELLA;CUB;ZB 110 Z1 BASE;2017;134500
946;147191;CERRADO;21/10/2022;Octubre;2022;Buenos Aires;250;PASO DEL REY;1742;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2019;147191
599;147650;CERRADO;4/9/2022;Septiembre;2022;La Plata;21;LA PLATA ESTAFETA No.1;1900;Buenos Aires;GILERA;CUB;110 SMASH FULL;2020;141000
1465;148350;CERRADO;20/12/2022;Diciembre;2022;Cordoba;526;CORDOBA;5000;Cordoba;GUERRERO;CUBS / BUSINNES;110 TRIP FULL;2012;135541
451;148388;CERRADO;15/8/2022;Agosto;2022;Buenos Aires;250;PASO DEL REY;1742;Buenos Aires;CORVEN;ENDURO;TRIAX   150 R2;2013;145000
1125;148500;CERRADO;14/11/2022;Noviembre;2022;Buenos Aires;599;BONIFACIO JOSE 3301-4300;1407;C.A. de Buenos Aires;ZANELLA;CUB;ZB 110 Z1 BASE;2016;148500
271;148500;CERRADO;20/7/2022;Julio;2022;La Plata;209;BERISSO;1923;Buenos Aires;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2020;131000
203;148700;CERRADO;10/7/2022;Julio;2022;La Plata;163;BERISSO;1923;Buenos Aires;MONDIAL;CUB;110 LD S;2022;123000
61;149200;CERRADO;13/6/2022;Junio;2022;Posadas;54;POSADAS;3300;Misiones;MOTOMEL;STREET;150 S2;2017;122000
215;149388;CERRADO;12/7/2022;Julio;2022;USE;11;REMEDIOS DE ESCALADA;1826;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC FULL;2021;146000
309;149500;CERRADO;27/7/2022;Julio;2022;La Plata;87;BERISSO;1923;Buenos Aires;GILERA;CUB;110 SMASH TUNING;2017;120000
844;150000;CERRADO;8/10/2022;Octubre;2022;Buenos Aires;327;SAN MARTIN (PDO. GRAL. SAN MARTIN);1650;Buenos Aires;GILERA;CUB;110 SMASH TUNING;2017;150000
1251;150000;CERRADO;28/11/2022;Noviembre;2022;Concepcion del Uruguay;642;CONCEPCION DEL URUGUAY;3260;Entre Rios;MONDIAL;CUB;110 LD H C/D MAX;2015;150000
827;150098;CERRADO;6/10/2022;Octubre;2022;Rosario;124;MORENO;1740;Buenos Aires;BRAVA;STREET;NEVADA  110 BASE;2018;144000
344;150388;CERRADO;1/8/2022;Agosto;2022;Mendoza;251;MAIPU;5515;Mendoza;MOTOMEL;BUSINESS;110 BLITZ TUNNING;2019;147000
294;150388;CERRADO;25/7/2022;Julio;2022;Cordoba;221;VILLA MARIA;5900;Cordoba;KELLER;STREET;KN110-8;2020;147000
5248;1097500;CERRADO;19/10/2023;Octubre;2023;Buenos Aires;555;MORENO;1740;Buenos Aires;BAJAJ;STREET;ROUSER  200 NS;2017;1097500
2918;150598;CERRADO;26/4/2023;Abril;2023;9 de julio (provincia de Bs.As);381;LUJAN;6700;Buenos Aires;BRAVA;STREET;NEVADA  100;2011;134200
163;150650;CERRADO;3/7/2022;Julio;2022;Buenos Aires;134;LA PLATA;1900;Buenos Aires;MOTOMEL;BUSINESS;110 DLX DELUXE;2021;144000
200;150700;CERRADO;9/7/2022;Julio;2022;La Plata;160;LA PLATA;1900;Buenos Aires;CORVEN;CUB;ENERGY  110 AD;2020;132000
22;152800;CERRADO;5/6/2022;Junio;2022;La Plata;22;EZPELETA;1882;Buenos Aires;GUERRERO;CUBS / BUSINNES;90 G ECONO;2017;135000
375;153185;CERRADO;5/8/2022;Agosto;2022;Cordoba;266;CORDOBA;5000;Cordoba;CORVEN;CUB;MIRAGE  110 AD;2018;140726
1824;1162000;CERRADO;23/1/2023;Enero;2023;Buenos Aires;831;DOCK SUD;1871;Buenos Aires;HONDA;ON OFF;XR  250  TORNADO;2017;1162000
38;153388;CERRADO;7/6/2022;Junio;2022;Buenos Aires;36;LOMAS DE ZAMORA;1832;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2021;150000
102;153800;CERRADO;20/6/2022;Junio;2022;Buenos Aires;84;MERLO;1722;Buenos Aires;CORVEN;ENDURO;TRIAX   150 R2;2014;151000
332;154118;CERRADO;31/7/2022;Julio;2022;Buenos Aires;242;FLORENCIO VARELA;1888;Buenos Aires;ZANELLA;CUSTOM;PATAGONIAN EAGLE 150;2011;150730
430;154250;CERRADO;12/8/2022;Agosto;2022;Mar del Plata;297;MAR DEL PLATA;7600;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2019;131000
367;154282;CERRADO;4/8/2022;Agosto;2022;Agencia Virtual;70;LAS FLORES;7200;Buenos Aires;GILERA;SCOOTER;125 QM T-10 FULL;2015;142000
1367;154388;CERRADO;11/12/2022;Diciembre;2022;Buenos Aires;259;MERLO;1722;Buenos Aires;GILERA;CUB;110 SMASH VS;2015;140000
675;154627;CERRADO;16/9/2022;Septiembre;2022;Mar del Plata;407;MAR DEL PLATA;7600;Buenos Aires;CORVEN;CUB;ENERGY  110 AD;2019;131343
817;154965;CERRADO;5/10/2022;Octubre;2022;USE;11;LA PLATA ESTAFETA No.10;1900;Buenos Aires;GUERRERO;CUBS / BUSINNES;110 TRIP;2016;150565
452;155000;CERRADO;15/8/2022;Agosto;2022;Buenos Aires;153;MORENO;1740;Buenos Aires;ZANELLA;STREET;RX 150 R;2017;155000
295;155150;CERRADO;25/7/2022;Julio;2022;La Plata;222;LA PLATA;1900;Buenos Aires;GILERA;TURISMO;150 VC;2019;135000
586;155579;CERRADO;2/9/2022;Septiembre;2022;La Plata;374;LA PLATA;1900;Buenos Aires;MOTOMEL;BUSINESS;110 DLX DELUXE;2020;148929
2141;156082;CERRADO;19/2/2023;Febrero;2023;Buenos Aires;925;ADROGUE;1846;Buenos Aires;MONDIAL;CUB;110 LD S;2014;151000
1185;156276;CERRADO;21/11/2022;Noviembre;2022;Cordoba;622;CORDOBA;5000;Cordoba;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2017;134500
1131;156388;CERRADO;15/11/2022;Noviembre;2022;9 de julio (provincia de Bs.As);604;VENADO TUERTO;2600;Santa Fe;HONDA;BUSINESS;WAVE  100 NF SD;2013;153000
711;156459;CERRADO;21/9/2022;Septiembre;2022;Cordoba;426;CORDOBA;5000;Cordoba;CORVEN;CUB;ENERGY  110 TUNNING;2016;144000
828;156459;CERRADO;6/10/2022;Octubre;2022;Cordoba;476;CORDOBA;5000;Cordoba;BRAVA;STREET;NEVADA  110;2018;144000
839;156500;CERRADO;7/10/2022;Octubre;2022;Buenos Aires;481;HURLINGHAM;1686;Buenos Aires;ZANELLA;CUB;ZB  110 AT;2018;156500
722;156800;CERRADO;22/9/2022;Septiembre;2022;Buenos Aires;431;EZPELETA;1882;Buenos Aires;BRAVA;STREET;NEVADA  110 BASE;2016;144000
1406;156809;CERRADO;15/12/2022;Diciembre;2022;Cordoba;19;CORDOBA;5000;Cordoba;BRAVA;STREET;NEVADA  110;2018;144000
470;157000;CERRADO;17/8/2022;Agosto;2022;La Plata;315;ENSENADA;1925;Buenos Aires;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2019;157000
1813;157100;CERRADO;22/1/2023;Enero;2023;La Plata;826;LA PLATA;1900;Buenos Aires;ZANELLA;CUB;DUE 110 CLASSIC FULL;2013;147500
110;157100;CERRADO;22/6/2022;Junio;2022;Mendoza;91;LAS HERAS;5539;Mendoza;ZANELLA;ENDURO;ZR 150;2016;144000
767;157388;CERRADO;27/9/2022;Septiembre;2022;La Plata;4;BERAZATEGUI;1884;Buenos Aires;GILERA;CUB;125 SMASH RR;2017;154000
29;157388;CERRADO;6/6/2022;Junio;2022;Buenos Aires;29;FLORENCIO VARELA;1888;Buenos Aires;ZANELLA;ENDURO;ZR 150;2017;154000
578;157388;CERRADO;31/8/2022;Agosto;2022;Buenos Aires;370;LA PLATA;1900;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC ECO;2022;140000
58;157850;CERRADO;12/6/2022;Junio;2022;La Plata;48;LA PLATA;1900;Buenos Aires;MONDIAL;CUB;110 LD H S/D MAX;2022;126000
618;158388;CERRADO;7/9/2022;Septiembre;2022;La Plata;387;LA PLATA;1900;Buenos Aires;KELLER;STREET;KN110-8;2021;155000
738;158400;CERRADO;23/9/2022;Septiembre;2022;Rosario;441;ROSARIO;2000;Santa Fe;GUERRERO;CUBS / BUSINNES;110 TRIP;2020;154000
479;159310;CERRADO;18/8/2022;Agosto;2022;Buenos Aires;322;HAEDO;1706;Buenos Aires;ZANELLA;STREET;RX 150 GHOST;2016;129935
513;159600;CERRADO;23/8/2022;Agosto;2022;La Plata;93;LA PLATA AVDA. 1-300;1184;C.A. de Buenos Aires;ZANELLA;CUB;ZB 110 Z1 FULL;2021;153000
503;159859;CERRADO;21/8/2022;Agosto;2022;Cordoba;334;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110;2014;134000
207;160050;CERRADO;11/7/2022;Julio;2022;La Plata;48;LA PLATA;1900;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2021;118000
5711;975500;CERRADO;13/11/2023;Noviembre;2023;Neuquen;1674;CIPOLLETTI;8324;Rio Negro;MOTOMEL;ON OFF;250 XMM;2013;975500
480;160600;CERRADO;18/8/2022;Agosto;2022;La Plata;209;LA PLATA;1900;Buenos Aires;GILERA;CUB;110 SMASH VS;2021;141000
315;161000;CERRADO;28/7/2022;Julio;2022;Buenos Aires;161;C.A.B.A.;1000;C.A. de Buenos Aires;ZANELLA;ENDURO;ZR 150;2017;155000
1090;161500;CERRADO;10/11/2022;Noviembre;2022;Buenos Aires;579;GRAND BOURG;1615;Buenos Aires;ZANELLA;CUB;DUE 110;2018;161500
197;161705;CERRADO;8/7/2022;Julio;2022;Buenos Aires;158;SAN MARTIN (PDO. GRAL. SAN MAR;1650;Buenos Aires;ZANELLA;STREET;RX 150 R;2018;149000
1897;162098;CERRADO;28/1/2023;Enero;2023;Buenos Aires;210;MUNRO;1605;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2013;156000
1423;162098;CERRADO;17/12/2022;Diciembre;2022;Buenos Aires;436;GUILLERMO E. HUDSON;1885;Buenos Aires;HONDA;BUSINESS;WAVE  100 NF SD;2013;156000
431;162388;CERRADO;12/8/2022;Agosto;2022;Buenos Aires;298;MORENO;1740;Buenos Aires;ZANELLA;STREET;RX 150 NEXT;2018;159000
805;162500;CERRADO;3/10/2022;Octubre;2022;La Plata;262;LA PLATA;1900;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC ECO;2022;156500
8941;1702000;CERRADO;11/4/2024;Abril;2024;Rosario;473;ROSARIO;2000;Santa Fe;HONDA;BUSINESS;WAVE  110S C/D;2022;1702000
453;163388;CERRADO;15/8/2022;Agosto;2022;Buenos Aires;308;EPUYEN 501-600;1418;C.A. de Buenos Aires;ZANELLA;CUB;ZB 110 D RAYOS;2017;160000
208;163388;CERRADO;11/7/2022;Julio;2022;Buenos Aires;166;MERLO;1722;Buenos Aires;ZANELLA;ENDURO;ZR 150;2017;160000
829;164459;CERRADO;6/10/2022;Octubre;2022;Cordoba;477;VILLA ALLENDE PQUE.;5147;Cordoba;BRAVA;STREET;NEVADA  110 BASE;2017;144000
1;164650;CERRADO;1/6/2022;Junio;2022;La Plata;1;LA PLATA;1900;Buenos Aires;ZANELLA;CUB;ZB 110 RT NEW;2021;139852
1718;164700;CERRADO;12/1/2023;Enero;2023;La Plata;356;LA PLATA;1900;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2019;156500
579;165150;CERRADO;31/8/2022;Agosto;2022;Mar del Plata;371;MAR DEL PLATA;7600;Buenos Aires;MOTOMEL;STREET;150 S2;2018;155000
303;165200;CERRADO;26/7/2022;Julio;2022;La Plata;48;LA PLATA;1900;Buenos Aires;HONDA;BUSINESS;WAVE  110;2014;134000
8288;736000;CERRADO;9/3/2024;Marzo;2024;Rosario;2096;ROSARIO;2000;Santa Fe;GUERRERO;CUBS / BUSINNES;110 TRIP FULL;2021;736000
156;165600;CERRADO;2/7/2022;Julio;2022;Rosario;129;ROSARIO;2000;Santa Fe;KELLER;BUSINESS;110 CRONO CLASIC ECO;2022;130000
712;166888;CERRADO;21/9/2022;Septiembre;2022;Concepcion del Uruguay;427;GUALEGUAYCHU;2820;Entre Rios;GILERA;CUB;110 SMASH VS;2021;163500
2000;167100;CERRADO;7/2/2023;Febrero;2023;La Plata;395;MANUEL B. GONNET;1897;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC PLUS;2016;157500
1804;167100;CERRADO;21/1/2023;Enero;2023;La Plata;203;LA PLATA;1900;Buenos Aires;BRAVA;STREET;NEVADA  110 BASE;2016;156021
779;167200;CERRADO;29/9/2022;Septiembre;2022;Mendoza;458;GUAYMALLEN;5528;Mendoza;MOTOMEL;BUSINESS;110 BLITZ FULL;2018;152500
68;167350;CERRADO;15/6/2022;Junio;2022;Mar del Plata;60;MAR DEL PLATA;7600;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2022;131000
1677;167424;CERRADO;7/1/2023;Enero;2023;Cordoba;782;VILLA CARLOS PAZ;5152;Cordoba;MONDIAL;CUB;110 LD S;2014;150000
916;167888;CERRADO;18/10/2022;Octubre;2022;Parana;121;SANTA FE;3000;Santa Fe;KELLER;STREET;KN110-8;2022;164500
4995;1153500;CERRADO;2/10/2023;Octubre;2023;Mendoza;479;SAN ROQUE;5587;Mendoza;HONDA;BUSINESS;CG    150 TITAN;2014;1153500
69;168388;CERRADO;15/6/2022;Junio;2022;Buenos Aires;61;9 DE ABRIL;1776;Buenos Aires;BAJAJ;STREET;ROUSER  135 LS;2013;165000
1504;169100;CERRADO;22/12/2022;Diciembre;2022;La Plata;110;LOS HORNOS;1900;Buenos Aires;GILERA;BUSINESS;110 C PRONTO;2018;159500
546;169388;CERRADO;27/8/2022;Agosto;2022;USE;11;LOMAS DE ZAMORA;1832;Buenos Aires;GILERA;CUB;110 SMASH AUTOMATICA;2020;166000
912;169388;CERRADO;17/10/2022;Octubre;2022;Concepcion del Uruguay;513;GUALEGUAYCHU;2820;Entre Rios;CORVEN;CUB;MIRAGE  110 AD;2021;166000
845;170282;CERRADO;8/10/2022;Octubre;2022;USE;66;JOSE C. PAZ;1665;Buenos Aires;CORVEN;CUB;ENERGY  110 RT;2022;158000
566;170388;CERRADO;30/8/2022;Agosto;2022;Parana;363;MONTE VERA;3100;Santa Fe;MOTOMEL;STREET;150 S2;2019;167000
2055;170600;CERRADO;12/2/2023;Febrero;2023;La Plata;733;LA PLATA;1900;Buenos Aires;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2017;161000
1252;171000;CERRADO;28/11/2022;Noviembre;2022;Concordia;127;CONCORDIA;3200;Entre Rios;CORVEN;CUB;ENERGY  110 RT;2018;171000
1768;171061;CERRADO;17/1/2023;Enero;2023;Cordoba;447;CORDOBA;5000;Cordoba;BRAVA;STREET;WINSTAR 150;2014;152141
567;171288;CERRADO;30/8/2022;Agosto;2022;Buenos Aires;364;VILLA CIUDAD JARDIN EL LIBERTADOR;1766;Buenos Aires;ZANELLA;CUB;ZB 110 D RAYOS;2010;167900
438;173000;CERRADO;13/8/2022;Agosto;2022;USE;11;SAN FERNANDO;1646;Buenos Aires;ZANELLA;STREET;RX 150 G3;2018;173000
1854;173082;CERRADO;25/1/2023;Enero;2023;Parana;844;SANTA FE;3000;Santa Fe;BETA;CUB;BS 110;2017;168000
1825;173100;CERRADO;23/1/2023;Enero;2023;La Plata;755;MANUEL B. GONNET;1897;Buenos Aires;GILERA;CUB;110 SMASH VS;2017;161734
463;173459;CERRADO;16/8/2022;Agosto;2022;Cordoba;311;CORDOBA;5000;Cordoba;GILERA;CUB;110 SMASH FULL;2021;161000
1662;173500;CERRADO;6/1/2023;Enero;2023;La Plata;774;LA PLATA;1900;Buenos Aires;LUCKY LION;-;CUTE 2;2018;173500
2583;173504;CERRADO;26/3/2023;Marzo;2023;Cordoba;1041;CORDOBA;5000;Cordoba;APPIA;CUB;110 CITIPLUS;2018;151000
7654;912500;CERRADO;11/2/2024;Febrero;2024;USE;2014;GRANADERO BAIGORRIA;2152;Santa Fe;HONDA;BUSINESS;WAVE  110S NEW BASE;2019;912500
797;174300;CERRADO;2/10/2022;Octubre;2022;Buenos Aires;367;LA PLATA;1900;Buenos Aires;MOTOMEL;BUSINESS;110 FUNCTION0 FULL;2018;171500
258;174700;CERRADO;18/7/2022;Julio;2022;La Plata;48;LA PLATA;1900;Buenos Aires;GILERA;CUB;110 SMASH VS;2021;141000
752;174700;CERRADO;25/9/2022;Septiembre;2022;Mendoza;450;LAS HERAS;5539;Mendoza;ZANELLA;CUB;ZB  110 AT;2021;160000
454;174888;CERRADO;15/8/2022;Agosto;2022;Cordoba;309;VILLA ALLENDE PQUE.;5147;Cordoba;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2022;171500
830;175000;CERRADO;6/10/2022;Octubre;2022;Buenos Aires;478;MAR DEL PLATA;7600;Buenos Aires;HONDA;BUSINESS;WAVE  100 NF SD;2013;175000
855;175388;CERRADO;10/10/2022;Octubre;2022;Buenos Aires;487;ZARATE;2800;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2021;172000
692;175650;CERRADO;19/9/2022;Septiembre;2022;Mendoza;413;LAS HERAS;5539;Mendoza;KELLER;BUSINESS;110 CRONO CLASIC FULL;2021;169050
259;175705;CERRADO;18/7/2022;Julio;2022;Buenos Aires;158;VILLA MARTELLI;1603;Buenos Aires;GILERA;CUB;110 SMASH VS;2022;163000
1321;176150;CERRADO;5/12/2022;Diciembre;2022;Mar del Plata;667;MAR DEL PLATA;7600;Buenos Aires;ZANELLA;STREET;RX 150 R;2016;166000
935;176193;CERRADO;20/10/2022;Octubre;2022;Buenos Aires;80;MARIANO ACOSTA;1723;Buenos Aires;GILERA;CUB;110 SMASH VS;2021;164819
1108;176388;CERRADO;12/11/2022;Noviembre;2022;Buenos Aires;259;MERLO;1722;Buenos Aires;GILERA;CUB;110 SMASH VS;2013;173000
792;176915;CERRADO;1/10/2022;Octubre;2022;La Plata;462;QUILMES OESTE;1879;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ TUNNING;2020;173527
3264;177000;CERRADO;28/5/2023;Mayo;2023;Buenos Aires;497;BOSQUES;1889;Buenos Aires;LEGNANO;URBAN;110 IMOLA;2013;158500
62;177150;CERRADO;13/6/2022;Junio;2022;Buenos Aires;55;BENAVIDEZ;1621;Buenos Aires;ZANELLA;SCOOTER;STYLER 250 CRUISER;2014;167000
304;177388;CERRADO;26/7/2022;Julio;2022;Buenos Aires;194;RAFAELA 3501-5300;1407;C.A. de Buenos Aires;HONDA;BUSINESS;WAVE  110;2018;174000
495;177388;CERRADO;20/8/2022;Agosto;2022;Buenos Aires;186;RAMOS MEJIA;1704;Buenos Aires;ZANELLA;CUB;ZB 110 RT NEW;2021;174000
290;177442;CERRADO;24/7/2022;Julio;2022;La Plata;218;LA PLATA;1900;Buenos Aires;GILERA;BUSINESS;110 SMASH FULL UNDERBONE;2020;144202
968;177459;CERRADO;25/10/2022;Octubre;2022;Cordoba;536;CORDOBA;5000;Cordoba;BRAVA;STREET;NEVADA  110;2019;150000
40;177972;CERRADO;8/6/2022;Junio;2022;Mar del Plata;38;MAR DEL PLATA;7600;Buenos Aires;ZANELLA;CUB;ZB 110 RT NEW;2021;139852
1869;178000;CERRADO;26/1/2023;Enero;2023;Buenos Aires;849;MORENO;1740;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2016;178000
52;178050;CERRADO;10/6/2022;Junio;2022;La Plata;48;LA PLATA;1900;Buenos Aires;GILERA;CUB;110 SMASH FULL;2021;162150
1306;178082;CERRADO;3/12/2022;Diciembre;2022;Buenos Aires;145;GRAND BOURG;1615;Buenos Aires;CORVEN;CUB;MIRAGE  110 RT;2018;173000
14;178578;CERRADO;4/6/2022;Junio;2022;Buenos Aires;14;HURLINGHAM;1686;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ AUTOMATICA;2019;137368
2207;178600;CERRADO;25/2/2023;Febrero;2023;Buenos Aires;367;LA PLATA;1900;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC ECO;2019;169000
122;178650;CERRADO;24/6/2022;Junio;2022;La Plata;101;LA PLATA;1900;Buenos Aires;MONDIAL;CUB;110 LD H C/D MAX;2022;172000
1176;179082;CERRADO;20/11/2022;Noviembre;2022;Buenos Aires;68;SAN MIGUEL;1663;Buenos Aires;GILERA;CUB;110 SMASH VS;2019;174000
285;179388;CERRADO;23/7/2022;Julio;2022;Buenos Aires;216;LANUS;1824;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2022;176000
216;179450;CERRADO;12/7/2022;Julio;2022;La Plata;171;LA PLATA;1900;Buenos Aires;MOTOMEL;BUSINESS;110 DLX DELUXE;2021;144000
1521;179600;CERRADO;23/12/2022;Diciembre;2022;Rosario;722;ROSARIO;2000;Santa Fe;BRAVA;STREET;NEVADA  110;2020;173000
485;180400;CERRADO;19/8/2022;Agosto;2022;La Plata;209;LA PLATA;1900;Buenos Aires;KELLER;STREET;KN110-8;2019;160000
936;180500;CERRADO;20/10/2022;Octubre;2022;Buenos Aires;522;LANUS;1824;Buenos Aires;MOTOMEL;BUSINESS;110 DLX DELUXE;2021;180500
15;180576;CERRADO;4/6/2022;Junio;2022;Buenos Aires;15;MERLO;1722;Buenos Aires;MONDIAL;CUB;110 LD H C/D MAX;2022;177188
7458;986000;CERRADO;2/2/2024;Febrero;2024;La Plata;48;MANUEL B. GONNET;1897;Buenos Aires;GILERA;BUSINESS;125 SMASH X;2021;986000
1396;180888;CERRADO;14/12/2022;Diciembre;2022;Buenos Aires;27;MORENO;1740;Buenos Aires;KEEWAY;-;KEEWAY 125 TARGET;2017;173000
93;181150;CERRADO;18/6/2022;Junio;2022;Buenos Aires;79;GENERAL RODRIGUEZ;1748;Buenos Aires;GILERA;CUB;110 SMASH FULL;2021;171000
2498;181348;CERRADO;19/3/2023;Marzo;2023;Cordoba;78;CLAYPOLE;1849;Buenos Aires;GILERA;CUB;110 SMASH VS;2015;151000
1167;181388;CERRADO;19/11/2022;Noviembre;2022;Buenos Aires;619;LIBERTAD;1716;Buenos Aires;CORVEN;CUB;MIRAGE  110 AD;2018;178000
496;181388;CERRADO;20/8/2022;Agosto;2022;Neuquen;328;NEUQUEN;8300;Neuquen;MOTOMEL;ON OFF;150 SKUA CX;2017;178000
125;181500;CERRADO;25/6/2022;Junio;2022;La Plata;104;LA PLATA SUCURSAL No.6;1900;Buenos Aires;MONDIAL;CUB;110 LD H C/D MAX;2021;156000
667;181888;CERRADO;15/9/2022;Septiembre;2022;Buenos Aires;27;MARCOS PAZ;1727;Buenos Aires;CORVEN;CUB;ENERGY  110 TUNNING;2013;167000
1157;182276;CERRADO;18/11/2022;Noviembre;2022;Cordoba;614;CORDOBA;5000;Cordoba;GUERRERO;CUB;70 GT DAY;2013;160500
1195;182582;CERRADO;22/11/2022;Noviembre;2022;USE;11;BANFIELD;1828;Buenos Aires;ZANELLA;ENDURO;ZR 125;2012;177500
333;182757;CERRADO;31/7/2022;Julio;2022;Buenos Aires;243;INGENIERO PABLO NOGUES;1613;Buenos Aires;CORVEN;CUB;ENERGY  110 RT;2021;149474
1561;183293;CERRADO;27/12/2022;Diciembre;2022;Mar del Plata;616;MAR DEL PLATA;7600;Buenos Aires;CORVEN;CUB;ENERGY  110 RT;2018;173143
660;183459;CERRADO;14/9/2022;Septiembre;2022;Cordoba;399;CORDOBA;5000;Cordoba;HONDA;BUSINESS;WAVE  110;2012;171000
762;183650;CERRADO;26/9/2022;Septiembre;2022;La Plata;203;INDEPENDENCIA AVDA. 1801-3500;1225;C.A. de Buenos Aires;CORVEN;CUB;ENERGY  110 RT;2019;174350
633;183660;CERRADO;9/9/2022;Septiembre;2022;Mendoza;282;GODOY CRUZ;5501;Mendoza;KELLER;STREET;KN110-8;2020;140800
650;183782;CERRADO;12/9/2022;Septiembre;2022;USE;66;PILAR;1629;Buenos Aires;CORVEN;CUB;ENERGY  110 RT;2021;171500
1003;183862;CERRADO;29/10/2022;Octubre;2022;Parana;444;SANTA FE;3000;Santa Fe;ZANELLA;CUB;ZB 110 R FULL;2012;153219
260;184041;CERRADO;18/7/2022;Julio;2022;Buenos Aires;201;CARLOS SPEGAZZINI;1812;Buenos Aires;ZANELLA;STREET;RX 150 G3;2021;166000
985;184400;CERRADO;26/10/2022;Octubre;2022;Rosario;295;ROSARIO;2000;Santa Fe;ZANELLA;CUB;ZB 110 D RAYOS;2013;150000
2379;184598;CERRADO;10/3/2023;Marzo;2023;Buenos Aires;180;EL JAGUEL (PDO. ESTEBAN ECHEVERRIA);1842;Buenos Aires;ZANELLA;CUB;ZB  110 AT;2018;178500
272;184888;CERRADO;20/7/2022;Julio;2022;Buenos Aires;210;SAN MARTIN (PDO. GRAL. SAN MARTIN);1650;Buenos Aires;SUZUKI;STREET;AX 100;2018;181500
623;184959;CERRADO;8/9/2022;Septiembre;2022;USE;11;CORDOBA;5000;Cordoba;KELLER;STREET;KN150-GY;2018;172500
305;185150;CERRADO;26/7/2022;Julio;2022;Buenos Aires;153;MORENO;1740;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ TUNNING;2022;175000
106;185500;CERRADO;21/6/2022;Junio;2022;La Plata;1;LA PLATA;1900;Buenos Aires;CORVEN;CUB;ENERGY  110 AD;2021;160000
406;185788;CERRADO;10/8/2022;Agosto;2022;Buenos Aires;281;MARTINEZ;1640;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ BASE V8;2022;170912
1010;186259;CERRADO;30/10/2022;Octubre;2022;USE;11;CORDOBA;5000;Cordoba;GILERA;CUB;110 SMASH AUTOMATICA;2016;173800
504;186388;CERRADO;21/8/2022;Agosto;2022;Buenos Aires;242;FLORENCIO VARELA;1888;Buenos Aires;MOTOMEL;ON OFF;150 SKUA CX;2017;183000
392;186400;CERRADO;7/8/2022;Agosto;2022;La Plata;271;LA PLATA;1900;Buenos Aires;ZANELLA;SCOOTER;STYLER 150 CRUISER X;2014;182000
334;186517;CERRADO;31/7/2022;Julio;2022;Buenos Aires;244;PAVON 2901-4400;1253;C.A. de Buenos Aires;KELLER;STREET;KN150-GY;2019;170000
1733;186600;CERRADO;14/1/2023;Enero;2023;La Plata;395;CITY BELL;1896;Buenos Aires;MOTOMEL;BUSINESS;110 BLITZ AUTOMATICA;2017;180000
246;187000;CERRADO;16/7/2022;Julio;2022;Buenos Aires;195;SAN FERNANDO;1646;Buenos Aires;GUERRERO;CUBS / BUSINNES;125 TRIP PLUS;2020;170000
1186;187100;CERRADO;21/11/2022;Noviembre;2022;La Plata;623;LA PLATA;1900;Buenos Aires;KELLER;BUSINESS;110 CRONO CLASIC ECO;2021;180500
2164;187200;CERRADO;21/2/2023;Febrero;2023;Buenos Aires;497;FLORENCIO VARELA;1888;Buenos Aires;HONDA;BUSINESS;WAVE  100 NF SD;2013;156000
